country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
BRA,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,48.18,61.17,5552.28,High,Medium,High,11300000.0,48.18,0.99,-0.47,144.76,25.62,10453.04,51.29,,,,,,,,,,,,,,,,,,,,,,,
BRA,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.25,38.09,58.99,2985.35,High,Medium,Medium,10250000.0,38.09,-0.74,-0.96,597.44,6.82,14343.61,31.57,,,,,,,,,,,,,,,,,,,,,,,
BRA,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.12,31.05,67.93,6341.58,High,Medium,High,16120000.000000002,31.05,-0.94,0.33,577.88,25.36,2250.08,32.43,,,,,,,,,,,,,,,,,,,,,,,
BRA,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.61,44.54,46.01,1394.66,High,Medium,Low,12610000.0,44.54,-0.77,-0.34,416.97,57.61,14853.03,85.4,,,,,,,,,,,,,,,,,,,,,,,
BRA,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38,31.55,37.76,3247.55,High,Medium,Medium,10380000.0,31.55,0.74,-0.47,776.55,36.6,12462.19,69.91,,,,,,,,,,,,,,,,,,,,,,,
BRA,2018,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,30.58,20.94,2532.4,High,Medium,Medium,16100000.000000002,30.58,0.05,0.13,243.89,39.33,2876.21,12.12,,,,,,,,,,,,,,,,,,,,,,,
BRA,2019,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97,77.27,41.83,578.7,Medium,High,Low,5970000.0,77.27,0.68,-0.1,939.51,19.73,1778.71,16.11,,,,,,,,,,,,,,,,,,,,,,,
BRA,2020,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,15.75,65.71,8485.91,Medium,Low,High,9280000.0,15.75,-1.31,-0.43,709.39,19.24,565.52,28.33,,,,,,,,,,,,,,,,,,,,,,,
BRA,2021,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55,35.27,48.5,5834.0,Low,Medium,High,4550000.0,35.27,-1.09,0.17,640.15,8.04,13333.86,44.19,,,,,,,,,,,,,,,,,,,,,,,
BRA,2022,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.43,19.47,13.04,7688.03,High,Low,High,14430000.0,19.47,-1.63,0.21,286.87,46.55,6165.34,28.38,,,,,,,,,,,,,,,,,,,,,,,
BRA,2023,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,34.28,65.01,9470.08,Medium,Medium,High,8000000.0,34.28,-1.17,-0.82,907.17,33.35,5459.33,34.65,,,,,,,,,,,,,,,,,,,,,,,
CAN,2010,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.54,52.69,36.77,8695.08,High,High,High,15540000.0,52.69,-0.24,-1.37,591.54,40.43,8413.08,33.42,,,,,,,,,,,,,,,,,,,,,,,
CAN,2011,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98,31.49,48.03,7909.29,Medium,Medium,High,5980000.0,31.49,0.06,0.43,295.19,24.57,12663.91,65.36,,,,,,,,,,,,,,,,,,,,,,,
CAN,2012,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,53.67,57.67,6498.64,Low,High,High,1490000.0,53.67,0.33,-0.85,338.57,28.61,13549.62,35.17,,,,,,,,,,,,,,,,,,,,,,,
CAN,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,73.41,47.97,6918.23,Low,High,High,2680000.0,73.41,-1.75,-1.11,365.34,37.66,4045.98,25.01,,,,,,,,,,,,,,,,,,,,,,,
CAN,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.46,18.98,38.28,8627.41,Medium,Low,High,8460000.0,18.98,0.42,-0.49,941.86,17.65,2037.43,71.66,,,,,,,,,,,,,,,,,,,,,,,
CAN,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55,11.13,34.53,9671.06,High,Low,High,11550000.0,11.13,-0.5,-1.5,553.43,36.33,11606.28,10.95,,,,,,,,,,,,,,,,,,,,,,,
CAN,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.48,62.75,30.79,9723.56,High,High,High,19480000.0,62.75,-0.06,-1.32,258.22,45.51,10988.79,27.9,,,,,,,,,,,,,,,,,,,,,,,
CAN,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,68.35,17.81,7124.81,Low,High,High,4620000.0,68.35,0.53,-0.62,516.42,7.66,11232.17,31.62,,,,,,,,,,,,,,,,,,,,,,,
CAN,2018,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.63,15.01,38.61,9079.52,High,Low,High,18630000.0,15.01,0.18,-1.28,240.04,24.39,5479.22,98.91,,,,,,,,,,,,,,,,,,,,,,,
CAN,2019,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46,60.37,24.93,4589.1,High,High,Medium,11460000.0,60.37,0.16,0.41,883.86,25.34,10476.34,90.81,,,,,,,,,,,,,,,,,,,,,,,
CAN,2020,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94,61.13,14.0,6445.79,High,High,High,14940000.0,61.13,0.89,-0.45,329.94,24.19,4680.41,39.17,,,,,,,,,,,,,,,,,,,,,,,
CAN,2021,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82,38.36,54.67,2038.46,High,Medium,Medium,10820000.0,38.36,0.51,-0.43,258.57,13.05,1441.19,50.04,,,,,,,,,,,,,,,,,,,,,,,
CAN,2022,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,41.1,39.06,7115.23,High,Medium,High,13300000.0,41.1,-1.43,-1.15,267.92,53.83,8261.97,1.6,,,,,,,,,,,,,,,,,,,,,,,
CAN,2023,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.69,48.88,55.0,7643.4,High,Medium,High,16690000.000000002,48.88,-1.56,-0.42,569.19,11.47,6187.49,24.26,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2010,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.26,44.84,49.28,7128.03,High,Medium,High,14260000.0,44.84,-0.0,-1.45,235.12,43.44,7896.05,27.85,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2011,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68,37.39,19.55,5625.43,High,Medium,High,12680000.0,37.39,0.08,-0.15,856.23,40.85,13875.08,36.32,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2012,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,59.37,26.23,1455.1,Low,High,Low,3140000.0,59.37,0.2,0.35,229.58,27.92,11717.06,49.78,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14,47.07,68.81,6319.42,High,Medium,High,19140000.0,47.07,-1.23,-0.31,272.95,10.7,9148.3,93.17,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48,77.31,47.89,803.92,Medium,High,Low,5480000.0,77.31,0.73,-1.36,169.02,39.99,4233.89,62.84,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.38,17.26,10.81,2891.35,High,Low,Medium,10380000.0,17.26,-0.39,-0.32,468.99,11.99,8060.03,5.7,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,56.74,44.57,8705.72,High,High,High,10770000.0,56.74,0.92,-0.64,889.07,16.61,11629.79,40.36,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.39,51.22,24.62,9760.22,High,High,High,15390000.0,51.22,0.47,-1.29,704.3,41.97,6781.29,98.74,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2018,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56,16.24,45.81,708.37,Low,Low,Low,4560000.0,16.24,-0.74,-1.42,516.69,11.65,2925.78,22.91,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2019,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.47,11.19,28.65,9846.08,High,Low,High,11470000.0,11.19,-1.68,-1.38,155.51,21.72,725.61,18.25,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2020,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,63.71,57.28,9329.26,Medium,High,High,7360000.0,63.71,-0.49,-0.73,427.23,28.93,14801.12,25.95,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2021,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55,67.9,60.06,9410.62,Medium,High,High,7550000.0,67.9,-0.99,-1.0,326.04,9.68,11923.6,43.83,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2022,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.47,6.71,41.5,1079.79,High,Low,Low,13470000.0,6.71,-0.42,0.41,959.08,48.07,6316.16,8.79,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2023,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.31,40.03,53.07,9662.18,High,Medium,High,19310000.0,40.03,-1.21,-0.74,336.38,52.61,1057.98,76.09,,,,,,,,,,,,,,,,,,,,,,,
X11,2010,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12,40.52,29.72,2556.33,High,Medium,Medium,10120000.0,40.52,-0.94,-1.3,772.35,27.94,6893.58,93.9,,,,,,,,,,,,,,,,,,,,,,,
X11,2011,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.09,66.5,54.11,9967.03,High,High,High,17090000.0,66.5,0.29,-0.87,383.63,42.71,9688.76,95.88,,,,,,,,,,,,,,,,,,,,,,,
X11,2012,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.17,74.38,53.95,4863.53,High,High,Medium,19170000.0,74.38,-0.87,0.35,711.02,59.8,5322.23,91.25,,,,,,,,,,,,,,,,,,,,,,,
X11,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,32.66,62.61,5715.44,Medium,Medium,High,8300000.000000001,32.66,-1.65,-1.42,212.45,41.04,2464.4,49.45,,,,,,,,,,,,,,,,,,,,,,,
X11,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09,13.58,47.69,3891.09,Medium,Low,Medium,8090000.0,13.58,-0.26,-0.3,669.15,42.92,11557.28,52.08,,,,,,,,,,,,,,,,,,,,,,,
X11,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,38.77,50.48,7114.48,Low,Medium,High,3400000.0,38.77,-1.12,-0.26,579.73,54.7,3280.75,30.96,,,,,,,,,,,,,,,,,,,,,,,
X11,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.34,52.55,46.46,5986.81,High,High,High,12340000.0,52.55,-0.54,-1.3,926.59,7.01,4746.99,38.25,,,,,,,,,,,,,,,,,,,,,,,
X11,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,51.72,43.53,7395.43,Low,High,High,3030000.0,51.72,-0.53,-1.26,437.76,30.72,4092.95,91.08,,,,,,,,,,,,,,,,,,,,,,,
X11,2018,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.12,27.72,37.23,5970.1,High,Medium,High,19120000.0,27.72,-1.95,-0.29,658.91,22.18,1441.69,45.09,,,,,,,,,,,,,,,,,,,,,,,
X11,2019,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.93,29.62,35.23,2482.25,High,Medium,Medium,17930000.0,29.62,0.82,-0.81,397.63,54.56,9631.49,4.9,,,,,,,,,,,,,,,,,,,,,,,
X11,2020,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,56.94,21.37,7693.63,Low,High,High,1150000.0,56.94,-0.3,0.29,370.23,6.62,7861.36,6.52,,,,,,,,,,,,,,,,,,,,,,,
X11,2021,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,46.49,49.56,501.07,Medium,Medium,Low,8900000.0,46.49,-0.81,-1.11,683.26,12.51,6253.1,81.48,,,,,,,,,,,,,,,,,,,,,,,
X11,2022,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.09,31.1,57.07,4879.0,Low,Medium,Medium,4090000.0,31.1,-1.41,-0.3,288.82,45.16,6139.73,62.81,,,,,,,,,,,,,,,,,,,,,,,
X11,2023,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35,51.12,20.58,6845.51,Medium,High,High,9350000.0,51.12,-1.23,-1.45,912.26,57.98,11201.24,59.01,,,,,,,,,,,,,,,,,,,,,,,
X12,2010,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.55,47.02,48.32,5243.25,High,Medium,High,11550000.0,47.02,-1.9,-0.57,176.64,54.94,5454.68,20.3,,,,,,,,,,,,,,,,,,,,,,,
X12,2011,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.52,36.36,19.38,2456.86,High,Medium,Medium,19520000.0,36.36,0.9,-0.02,970.21,59.5,12989.05,24.36,,,,,,,,,,,,,,,,,,,,,,,
X12,2012,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.39,68.38,67.64,1803.31,High,High,Low,17390000.0,68.38,0.16,-1.03,681.74,42.59,12854.27,77.98,,,,,,,,,,,,,,,,,,,,,,,
X12,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,12.76,44.87,9046.08,Medium,Low,High,9640000.0,12.76,0.37,-0.3,332.32,14.74,5130.65,62.18,,,,,,,,,,,,,,,,,,,,,,,
X12,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.64,7.8,26.22,1471.43,Medium,Low,Low,9640000.0,7.8,-1.15,-0.42,953.51,42.05,14203.37,68.49,,,,,,,,,,,,,,,,,,,,,,,
X12,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06,49.09,32.95,1243.64,High,Medium,Low,14060000.0,49.09,-0.26,0.11,180.13,38.22,3945.37,1.3,,,,,,,,,,,,,,,,,,,,,,,
X12,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.35,44.83,16.46,7933.12,High,Medium,High,17350000.0,44.83,0.61,-1.19,836.01,43.08,7471.73,47.18,,,,,,,,,,,,,,,,,,,,,,,
X12,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29,63.08,36.65,8330.54,High,High,High,19290000.0,63.08,0.8,-0.65,654.44,11.9,14179.9,89.38,,,,,,,,,,,,,,,,,,,,,,,
X12,2018,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.07,54.6,27.37,4965.12,High,High,Medium,12070000.0,54.6,0.88,0.18,952.27,15.66,5164.0,95.47,,,,,,,,,,,,,,,,,,,,,,,
X12,2019,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,52.07,67.66,1042.45,Low,High,Low,3120000.0,52.07,-0.8,-1.26,442.13,50.22,7906.02,58.53,,,,,,,,,,,,,,,,,,,,,,,
X12,2020,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.63,43.77,43.96,518.71,High,Medium,Low,13630000.0,43.77,-0.62,-0.86,670.74,10.25,9800.74,54.43,,,,,,,,,,,,,,,,,,,,,,,
X12,2021,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,70.83,62.53,660.46,High,High,Low,19600000.0,70.83,0.66,-0.53,524.08,51.92,2050.35,11.5,,,,,,,,,,,,,,,,,,,,,,,
X12,2022,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.63,19.7,33.89,7208.02,High,Low,High,13630000.0,19.7,-1.8,-1.08,417.39,52.12,13174.18,68.97,,,,,,,,,,,,,,,,,,,,,,,
X12,2023,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.92,21.96,38.35,2587.0,Medium,Medium,Medium,9920000.0,21.96,-0.72,0.26,439.57,29.25,4437.11,33.45,,,,,,,,,,,,,,,,,,,,,,,
X13,2010,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68,52.8,35.11,9486.91,High,High,High,11680000.0,52.8,-1.88,-1.02,477.58,35.71,4749.68,50.97,,,,,,,,,,,,,,,,,,,,,,,
X13,2011,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,77.34,45.62,4621.92,Low,High,Medium,4400000.0,77.34,0.53,0.44,982.99,45.42,11395.93,43.31,,,,,,,,,,,,,,,,,,,,,,,
X13,2012,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,32.11,50.46,3308.89,High,Medium,Medium,14500000.0,32.11,0.67,-0.64,326.63,5.47,3717.01,97.94,,,,,,,,,,,,,,,,,,,,,,,
X13,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69,10.11,69.05,4954.92,Low,Low,Medium,1690000.0,10.11,-0.99,0.4,709.9,55.87,10262.57,45.52,,,,,,,,,,,,,,,,,,,,,,,
X13,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.07,45.6,68.76,5752.63,High,Medium,High,19070000.0,45.6,-0.55,0.23,879.55,38.16,836.17,95.81,,,,,,,,,,,,,,,,,,,,,,,
X13,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,72.59,49.43,5664.31,High,High,High,11500000.0,72.59,-1.94,-0.71,967.5,9.3,7889.75,58.21,,,,,,,,,,,,,,,,,,,,,,,
X13,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56,6.87,43.37,6503.87,High,Low,High,19560000.0,6.87,0.14,-1.39,878.87,13.46,2949.58,12.5,,,,,,,,,,,,,,,,,,,,,,,
X13,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.83,52.3,34.55,5258.14,High,High,High,15830000.0,52.3,-1.96,-0.09,581.61,31.37,6551.27,12.06,,,,,,,,,,,,,,,,,,,,,,,
X13,2018,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,24.0,68.84,2366.44,High,Medium,Medium,19000000.0,24.0,-0.14,-0.57,226.51,25.47,4963.99,79.06,,,,,,,,,,,,,,,,,,,,,,,
X13,2019,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,20.25,37.88,4446.43,Medium,Medium,Medium,7480000.0,20.25,0.67,-0.13,842.96,53.04,11546.26,11.46,,,,,,,,,,,,,,,,,,,,,,,
X13,2020,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31,26.84,69.95,8895.5,High,Medium,High,18310000.0,26.84,0.89,-0.17,759.65,46.92,10875.22,34.14,,,,,,,,,,,,,,,,,,,,,,,
X13,2021,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.16,75.88,35.82,8492.26,High,High,High,15160000.0,75.88,-1.87,0.36,521.14,32.24,7878.98,88.85,,,,,,,,,,,,,,,,,,,,,,,
X13,2022,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,48.68,58.4,7017.22,Medium,Medium,High,6250000.0,48.68,-1.88,-0.73,943.42,23.85,3794.9,78.22,,,,,,,,,,,,,,,,,,,,,,,
X13,2023,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,56.86,10.29,9332.97,Low,High,High,4620000.0,56.86,-1.2,-0.56,410.59,16.92,11474.81,27.91,,,,,,,,,,,,,,,,,,,,,,,
X14,2010,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.62,18.78,52.29,9351.29,High,Low,High,16620000.000000002,18.78,-0.06,-0.27,129.6,33.09,3049.99,99.03,,,,,,,,,,,,,,,,,,,,,,,
X14,2011,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.59,73.29,12.59,1862.55,Low,High,Low,3590000.0,73.29,0.84,-0.54,897.88,22.53,14055.18,14.19,,,,,,,,,,,,,,,,,,,,,,,
X14,2012,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,78.87,43.96,6397.03,High,High,High,16900000.0,78.87,-0.04,0.14,998.82,57.57,13227.18,85.3,,,,,,,,,,,,,,,,,,,,,,,
X14,2013,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78,6.49,28.81,3468.14,Low,Low,Medium,3780000.0,6.49,0.54,0.01,884.61,39.99,4445.36,89.01,,,,,,,,,,,,,,,,,,,,,,,
X14,2014,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,37.57,29.19,8561.8,High,Medium,High,15240000.0,37.57,-1.47,-1.09,167.05,42.64,1406.03,15.3,,,,,,,,,,,,,,,,,,,,,,,
X14,2015,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.56,5.64,13.41,2681.39,High,Low,Medium,13560000.0,5.64,0.93,0.33,794.63,47.49,2021.7,59.39,,,,,,,,,,,,,,,,,,,,,,,
X14,2016,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.79,79.5,19.32,1841.23,High,High,Low,13790000.0,79.5,-1.81,-0.85,734.67,8.87,5349.69,72.19,,,,,,,,,,,,,,,,,,,,,,,
X14,2017,,,,,,,mock_data,,,,,,,,ENV_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.84,77.43,52.1,8108.67,Low,High,High,4840000.0,77.43,0.47,-1.05,252.76,5.21,7863.8,93.4,,,,,,,,,,,,,,,,,,,,,,,
